"id","sire","dam","sex","pou","hw","dage","bwt","eggs"
11014,5,72,2,17,17,39,2110,143
11013,5,72,2,17,17,39,2170,116
11012,5,72,2,17,19,39,1940,104
10934,5,72,2,20,21,42,2380,131
11011,5,72,2,17,19,39,2100,87
2601,5,72,2,17,18,39,2450,140
159,5,72,2,20,21,42,2350,102
11158,780,2674,2,11,12,33,2110,110
11159,780,2674,2,11,12,33,1950,98
11236,780,2674,2,8,9,30,2060,120
11237,780,2674,2,8,9,30,1910,74
11018,464,2674,2,17,19,39,2030,78
11087,6,2634,2,14,15,36,2060,139
11086,6,2634,2,14,16,36,2070,107
11088,6,2634,2,14,14,36,1960,131
11025,6,2634,2,17,17,39,2250,131
10943,6,2634,1,20,22,42,2650,NA
11024,6,2634,2,17,19,39,2070,141
11085,6,2634,2,14,16,36,2000,126
2672,5,1248,2,8,10,30,2150,116
10942,6,1237,2,20,20,42,2300,114
2553,6,1237,2,23,23,45,2280,132
11023,6,1237,1,17,17,39,2800,NA
2606,6,1237,2,17,17,39,2180,136
2605,6,1237,1,17,18,39,2650,NA
2633,6,1237,2,14,14,36,1960,162
10941,6,1237,2,20,20,42,2160,130
10869,6,2552,2,23,23,45,2270,131
11072,1235,2629,2,14,15,33,2040,137
11071,1235,2629,2,14,15,33,2220,125
10923,1235,2629,2,20,20,39,2280,137
10922,1235,2629,2,20,20,39,2220,92
10986,2627,2591,1,17,18,36,2860,NA
2593,71,70,2,17,19,36,2110,119
10858,71,70,1,23,24,42,2760,NA
10857,71,70,1,23,24,42,2500,NA
10916,71,70,1,20,22,39,2490,NA
1213,71,70,1,23,25,42,2490,NA
10917,71,70,2,20,22,39,2280,117
10918,71,70,1,20,21,39,2710,NA
2571,71,70,2,20,21,39,2240,137
157,71,70,2,20,20,39,2270,134
161,71,70,2,17,17,36,2130,129
156,71,70,1,20,21,39,2600,NA
2592,71,70,2,17,19,36,2040,158
10859,71,70,1,23,24,42,2540,NA
2547,71,1220,2,23,25,42,2110,149
10915,71,1220,2,20,20,39,2350,100
10989,2644,2594,2,17,19,36,2180,145
10921,2644,2594,2,20,21,39,2160,148
10911,2570,2569,2,20,22,39,2380,120
10913,2570,2569,1,20,22,39,2680,NA
10914,2570,2569,1,20,21,39,2730,NA
10912,2570,2569,2,20,22,39,2280,45
10910,2570,2626,1,20,22,39,2760,NA
11069,2627,2626,2,14,15,33,2070,108
1226,71,766,2,17,18,36,2030,134
10987,71,766,2,17,19,36,2010,132
10988,71,766,2,17,18,36,2060,140
11074,78,1244,1,14,16,33,2680,NA
2646,78,1244,2,11,13,30,2220,145
2595,1235,1227,2,17,19,36,2050,138
10995,78,77,2,17,17,36,2130,158
2599,78,77,1,17,18,36,2770,NA
10787,78,77,2,26,26,45,2200,143
2630,78,77,2,14,14,33,2220,155
162,78,77,2,17,17,36,2180,151
2573,78,77,1,20,21,39,2640,NA
158,78,77,2,20,21,39,2170,126
2598,78,77,2,17,18,36,2140,148
10994,78,77,1,17,19,36,2420,NA
11073,78,77,1,14,16,33,2590,NA
10993,78,77,2,17,19,36,2280,152
2550,78,77,2,23,23,42,2260,132
2645,78,77,2,11,13,30,2280,131
11146,78,77,1,11,12,30,2430,NA
11145,78,77,2,11,13,30,2090,111
10863,78,1221,2,23,23,42,2370,162
2548,78,1221,2,23,24,42,2250,27
10862,78,1221,2,23,25,42,2110,151
2572,78,1221,2,20,20,39,2430,141
2549,78,1221,2,23,24,42,2280,149
10992,78,2597,2,17,19,36,2220,137
10991,78,2597,2,17,19,36,2140,119
10925,78,2597,2,20,20,39,2380,107
10861,78,2597,2,23,24,42,2460,142
10919,2644,2643,2,20,21,39,2280,133
11144,2644,2643,1,11,12,30,2260,NA
10920,2644,2643,2,20,20,39,2260,107
10860,1235,2628,2,23,24,42,2280,146
11070,1235,2628,2,14,14,33,1960,150
1214,78,764,1,23,23,42,2860,NA
10990,78,2596,2,17,19,36,2180,137
10924,78,2596,2,20,22,39,2340,102
151,78,64,2,23,23,42,2270,138
2588,1232,1225,2,17,18,33,2250,154
11055,2620,2619,2,14,16,30,1940,91
11058,2620,2619,2,14,15,30,2000,97
11056,2620,2619,2,14,16,30,1960,117
11057,2620,2619,2,14,15,30,1980,62
10853,1232,1231,2,23,25,39,2060,151
10905,1232,1231,2,20,21,36,1900,148
10906,1232,1231,2,20,21,36,1880,110
10908,1232,1231,2,20,20,36,2130,112
11066,1232,1231,2,14,16,30,2060,119
10907,1232,1231,2,20,20,36,2030,111
2522,1232,1231,2,26,26,42,2320,150
10980,1232,1231,1,17,17,33,2450,NA
10981,1234,2589,2,17,17,33,2050,110
10856,1234,2589,2,23,24,39,2280,127
10785,1234,2589,2,26,27,42,2040,105
10786,1234,2589,2,26,26,42,2270,102
10969,69,2583,2,17,18,33,1870,128
10784,1232,2587,2,26,26,42,2140,165
10783,1232,2587,2,26,28,42,2160,130
10979,1232,2587,2,17,19,33,1910,148
10781,1232,1224,2,26,28,42,2480,119
10903,1232,1224,2,20,22,36,2100,107
10904,1232,1224,2,20,22,36,2090,116
10782,1232,1224,2,26,26,42,1980,125
2586,1232,1224,2,17,18,33,2220,143
10852,1232,1224,1,23,23,39,2460,NA
10855,1234,1233,2,23,23,39,2220,88
10854,1234,1233,2,23,23,39,2220,131
2623,1234,1233,1,14,16,30,2360,NA
10894,69,1217,2,20,20,36,2490,131
2564,69,1217,1,20,20,36,2590,NA
2563,69,1217,2,20,20,36,2460,137
10772,69,1217,2,26,26,42,2170,108
2544,69,1217,2,23,25,39,2240,129
10841,69,1217,2,23,25,39,1960,152
10893,69,1217,1,20,21,36,2730,NA
2545,69,1217,2,23,23,39,2400,60
10895,1219,2566,2,20,20,36,2210,136
10892,69,1216,2,20,22,36,2060,119
10840,69,1216,2,23,25,39,1940,148
10771,69,1216,2,26,28,42,2300,68
2543,69,1216,2,23,23,39,2270,158
10846,74,2546,2,23,23,39,2230,156
10909,2625,2568,2,20,20,36,2240,141
10700,69,68,1,29,29,45,2490,NA
10891,69,68,2,20,20,36,2310,62
10839,69,68,2,23,23,39,2170,138
10701,69,68,2,29,29,45,2320,39
150,69,68,2,23,24,39,1900,150
2582,69,1223,2,17,19,33,1980,131
2521,69,1223,2,26,27,42,2140,124
10769,69,1223,2,26,27,42,2260,101
10770,69,1223,2,26,26,42,2010,131
10838,69,1223,2,23,24,39,2190,157
10898,74,2584,2,20,22,36,2180,91
10776,74,2584,2,26,28,42,2220,107
10845,74,2584,2,23,23,39,2400,140
10775,74,2584,2,26,28,42,2260,105
10777,74,2584,2,26,28,42,2350,116
10975,74,2584,2,17,17,33,2010,96
10887,69,2581,2,20,22,36,1990,120
10889,69,2581,1,20,20,36,2580,NA
10968,69,2581,2,17,18,33,1970,138
10890,69,2581,2,20,20,36,2180,102
10888,69,2581,1,20,21,36,2660,NA
11068,2625,2624,2,14,16,30,2150,133
10984,2625,2624,2,17,18,33,2260,136
11067,2625,2624,2,14,16,30,1970,124
10985,2625,2624,2,17,17,33,2120,138
10886,69,2562,2,20,21,36,2090,107
10978,1232,1230,2,17,18,33,2260,147
10850,1232,1230,2,23,23,39,2190,107
10779,1232,1230,1,26,27,42,2520,NA
10851,1232,1230,2,23,23,39,2280,140
2585,1232,1230,1,17,17,33,2500,NA
10780,1232,1230,2,26,26,42,2280,83
11065,1232,1230,2,14,15,30,2090,117
10977,1232,1230,2,17,18,33,2260,150
10976,1232,1230,2,17,19,33,2150,107
10983,2625,2590,2,17,17,33,2240,113
10982,2625,2590,2,17,18,33,2210,88
11064,1232,2622,2,14,15,30,1880,140
10702,1232,2622,2,29,29,45,2310,119
11063,1232,2622,2,14,15,30,1990,137
10902,1232,2622,2,20,20,36,2130,133
10900,1232,2622,2,20,22,36,1970,118
10778,1232,2622,2,26,27,42,1990,124
10899,1232,2622,2,20,22,36,2090,98
10848,1232,2622,2,23,24,39,2320,131
10847,1232,2622,2,23,25,39,2220,137
10901,1232,2622,2,20,21,36,2140,119
11062,1232,2622,2,14,16,30,2000,139
10849,1232,2622,2,23,24,39,2160,145
10897,74,73,1,20,21,36,2570,NA
1212,74,73,2,23,23,39,2300,115
10844,74,73,2,23,23,39,2170,140
10843,74,73,1,23,24,39,2580,NA
10842,74,73,1,23,25,39,2540,NA
10774,74,73,2,26,26,42,2000,98
10773,74,73,2,26,27,42,2290,83
2567,74,73,2,20,22,36,2050,74
11061,74,73,1,14,15,30,2660,NA
11059,74,73,2,14,16,30,2070,148
155,74,73,1,20,21,36,2680,NA
11060,74,73,1,14,15,30,2250,NA
10896,74,73,2,20,22,36,2030,113
10970,74,73,2,17,19,33,2050,144
10971,74,73,2,17,18,33,2050,97
10972,74,73,2,17,18,33,2180,92
10973,74,73,2,17,17,33,2020,122
10974,74,73,2,17,17,33,2000,143
2621,74,73,1,14,16,30,2530,NA
2565,1219,1218,2,20,21,36,2200,126
10832,2541,2540,1,23,25,36,2430,NA
1211,763,762,2,23,23,36,2210,151
10766,2520,2519,2,26,26,39,2430,88
10837,763,761,2,23,23,36,2120,141
1210,763,761,2,23,24,36,2190,117
10768,763,2542,2,26,28,39,2060,119
10836,763,2542,2,23,23,36,2250,111
10835,763,2542,2,23,23,36,2190,95
10834,763,2542,2,23,24,36,2230,139
10833,763,2542,2,23,24,36,1890,146
10831,2541,2539,2,23,25,36,2370,47
10767,2541,2539,1,26,28,39,2730,NA
10830,2538,2537,2,23,23,36,2390,103
10691,154,149,2,29,29,39,2430,124
255,154,149,2,29,30,39,2240,146
10601,154,149,2,32,32,42,2330,79
2534,154,149,2,23,23,33,2170,171
10820,154,149,2,23,24,33,2250,143
10686,67,66,2,29,31,39,2070,68
759,67,66,2,23,24,33,2260,132
2533,67,66,2,23,23,33,2400,117
10815,67,66,1,23,23,33,2740,NA
10878,67,66,2,20,21,30,2290,34
10687,67,66,2,29,30,39,2080,164
10813,67,66,1,23,25,33,2570,NA
1196,67,66,2,29,31,39,2200,128
10688,67,66,2,29,29,39,2180,153
2514,67,66,2,26,28,36,2200,135
142,67,66,2,26,26,36,2100,127
10759,67,66,2,26,26,36,2060,155
2515,67,66,2,26,27,36,1990,117
10814,67,66,2,23,24,33,2120,136
10877,67,66,2,20,22,30,1970,126
2532,67,66,2,23,25,33,1970,165
10816,67,66,2,23,23,33,2120,131
10817,67,66,1,23,23,33,2590,NA
10818,67,66,2,23,23,33,2180,151
10881,1215,2557,2,20,21,30,2080,132
10764,2559,2518,2,26,27,36,1950,132
10828,63,2536,2,23,25,33,2280,137
10829,63,2536,2,23,23,33,2200,138
10882,2559,2558,2,20,22,30,2030,102
10819,154,2555,2,23,24,33,2120,124
10879,154,2555,2,20,21,30,2040,117
1209,63,62,2,23,25,33,2280,142
10698,63,62,2,29,29,39,2090,156
143,63,62,2,26,27,36,2080,113
2516,63,62,2,26,27,36,2050,107
760,63,62,2,23,23,33,2220,129
10827,63,62,1,23,23,33,2680,NA
260,63,62,2,23,23,33,2250,156
755,63,62,2,26,26,36,2240,150
10826,63,62,2,23,24,33,2100,118
10825,63,62,2,23,25,33,2220,154
10824,63,62,1,23,25,33,2480,NA
152,67,65,1,20,22,30,2370,NA
2530,67,65,2,23,24,33,2170,134
10810,67,65,2,23,25,33,2170,75
2531,67,65,2,23,23,33,2060,119
153,67,65,2,20,21,30,2190,82
10876,67,65,2,20,22,30,2120,69
10812,67,65,1,23,23,33,2700,NA
10811,67,65,2,23,24,33,2090,121
10875,67,65,1,20,22,30,2340,NA
10807,2529,2528,1,23,25,33,2380,NA
10757,67,765,1,26,27,36,2530,NA
1207,67,765,2,23,25,33,2100,143
10809,67,765,1,23,25,33,2620,NA
10600,67,765,2,32,32,42,2280,123
10599,67,765,1,32,33,42,2680,NA
10758,67,765,1,26,27,36,2460,NA
2465,67,765,2,32,33,42,2230,135
10874,67,765,2,20,22,30,2090,32
10685,67,765,2,29,29,39,2240,113
10598,67,765,2,32,34,42,2350,120
10756,67,765,2,26,28,36,2030,133
10684,67,765,2,29,31,39,2240,101
10873,67,765,1,20,22,30,2360,NA
10872,67,765,2,20,22,30,2020,111
10485,67,765,1,35,35,45,3120,NA
10880,1215,2556,2,20,22,30,1950,152
2493,1215,1205,2,29,29,39,2400,126
10694,1215,1205,2,29,29,39,2310,119
10695,1215,1205,2,29,29,39,2330,118
10692,1215,1205,2,29,30,39,2290,91
2492,1215,1205,1,29,30,39,2630,NA
10693,1215,1205,2,29,30,39,2060,84
10760,1215,1205,2,26,28,36,2130,115
10761,1215,1205,2,26,28,36,2010,101
10884,2561,2560,2,20,21,30,2300,87
10765,2561,2560,2,26,28,36,2390,95
10883,2561,2560,2,20,22,30,2050,51
10885,2561,2560,2,20,21,30,2170,101
2535,63,1208,2,23,23,33,2060,152
10697,63,1208,1,29,29,39,2580,NA
10696,63,1208,2,29,29,39,2280,144
10823,63,1208,2,23,23,33,2080,121
10822,63,1208,2,23,23,33,2140,144
10821,63,1208,2,23,24,33,2160,108
10763,2559,2517,2,26,26,36,2040,109
10699,2559,2517,2,29,31,39,2030,112
10762,2559,2517,2,26,27,36,2180,129
571,63,461,2,23,23,33,2230,123
10808,67,2554,2,23,24,33,2200,142
10871,67,2554,2,20,22,30,2050,130
10689,154,2491,2,29,31,39,2260,154
10690,154,2491,2,29,30,39,2270,119
1201,61,754,2,26,28,33,2140,112
10802,58,2526,2,23,25,30,2290,122
10669,58,2526,1,29,30,36,2660,NA
10743,58,2526,2,26,26,33,2160,87
10673,58,2526,1,29,29,36,2840,NA
10668,58,2526,1,29,31,36,2640,NA
10670,58,2526,2,29,30,36,2190,119
10672,58,2526,2,29,29,36,2180,126
10587,58,2526,2,32,32,39,2220,123
10671,58,2526,2,29,29,36,2230,158
10742,58,2526,2,26,28,33,2140,134
10801,58,2526,2,23,25,30,2120,121
10803,58,2526,1,23,24,30,2570,NA
10484,61,750,2,35,35,42,2490,156
2490,61,750,2,29,29,36,2190,123
1195,61,750,2,29,31,36,2100,147
10681,61,750,2,29,31,36,2210,121
10680,61,750,2,29,31,36,2110,140
10798,58,2525,2,23,25,30,2100,115
10799,58,2525,2,23,25,30,2000,60
10800,58,2525,2,23,24,30,2000,120
565,56,55,2,32,33,39,2390,135
144,56,55,1,23,25,30,2450,NA
2504,56,55,2,26,26,33,1940,150
10728,56,55,2,26,28,33,2140,147
2505,56,55,2,26,26,33,2060,137
10788,56,55,2,23,25,30,2050,142
138,56,55,2,26,26,33,2020,138
10583,56,55,2,32,32,39,2330,129
10789,56,55,2,23,25,30,1940,141
1198,56,55,2,26,28,33,2150,140
10667,58,2487,2,29,29,36,2110,74
10679,61,2510,2,29,29,36,2220,132
10678,61,2510,2,29,31,36,2120,104
10749,61,2510,2,26,27,33,2040,110
148,61,60,2,23,25,30,1990,162
10747,61,60,2,26,26,33,1990,125
10748,61,60,1,26,26,33,2230,NA
259,61,60,1,23,25,30,2480,NA
141,61,60,2,26,27,33,2040,134
258,61,60,1,26,27,33,2410,NA
121,61,60,1,35,37,42,2780,NA
1194,61,60,2,29,29,36,2140,129
10677,61,60,1,29,29,36,2500,NA
1193,61,60,2,29,30,36,2040,149
10676,61,60,1,29,30,36,2500,NA
10483,61,60,2,35,35,42,2300,145
10367,61,60,2,38,38,45,2190,45
246,61,60,2,35,35,42,2250,143
10482,61,60,2,35,35,42,2370,124
2446,61,60,2,35,36,42,2190,152
10481,61,60,1,35,37,42,2780,NA
245,61,60,2,35,37,42,2360,139
10806,61,60,2,23,25,30,2150,151
10366,61,60,2,38,38,45,2200,88
570,61,60,2,26,26,33,2180,118
2464,61,60,1,32,32,39,2660,NA
2463,61,60,2,32,32,39,2280,144
127,61,60,2,32,34,39,2090,133
2489,61,60,2,29,31,36,2050,109
758,58,146,2,23,25,30,2060,115
1186,58,146,2,32,34,39,2230,128
257,58,146,2,26,26,33,2030,142
10739,58,146,2,26,28,33,2120,112
10740,58,146,2,26,27,33,2130,79
10797,58,146,2,23,25,30,2150,159
10741,58,146,2,26,26,33,1920,83
10755,1204,1203,2,26,26,33,1940,120
10595,1204,1203,2,32,33,39,2250,120
10596,1204,1203,2,32,32,39,2300,138
10682,1204,1203,2,29,30,36,2020,131
10754,1204,1203,2,26,28,33,1960,121
2513,1204,1203,1,26,26,33,2280,NA
10683,1204,1203,2,29,30,36,2180,74
10597,1204,1203,2,32,32,39,2170,124
10729,1206,1199,1,26,27,33,2500,NA
10661,1206,1199,2,29,31,36,2140,123
10730,1206,1199,1,26,27,33,2420,NA
2486,1206,1199,2,29,30,36,2060,150
120,61,35,2,35,36,42,2350,162
749,61,35,2,32,33,39,2380,133
10594,61,35,2,32,34,39,2120,156
10480,61,35,1,35,35,42,2900,NA
10593,61,35,2,32,34,39,2310,33
251,61,35,2,32,34,39,2260,120
10592,61,35,2,32,34,39,2280,64
10794,58,57,2,23,25,30,2350,120
10793,58,57,2,23,25,30,2250,151
10796,58,57,2,23,24,30,2200,154
757,58,57,1,23,25,30,2470,NA
10736,58,57,1,26,28,33,2500,NA
10737,58,57,1,26,27,33,2280,NA
139,58,57,2,26,26,33,2020,149
2507,58,57,2,26,26,33,2060,136
10738,58,57,1,26,27,33,2220,NA
10585,58,57,1,32,32,39,2760,NA
145,58,57,2,23,24,30,2160,148
10664,58,57,2,29,31,36,2230,131
10665,58,57,2,29,30,36,2320,142
10795,58,57,2,23,25,30,1970,152
10666,58,57,2,29,29,36,2440,71
10586,58,57,1,32,32,39,2880,NA
2462,61,147,2,32,34,39,2150,148
10478,61,147,2,35,37,42,2400,138
10805,61,147,2,23,24,30,1860,103
10589,61,147,2,32,34,39,2070,130
10590,61,147,1,32,33,39,2780,NA
2527,61,147,2,23,25,30,2220,154
250,61,147,2,32,33,39,2300,144
10479,61,147,1,35,35,42,2750,NA
10591,61,147,1,32,33,39,2900,NA
10584,58,44,2,32,32,39,2080,135
126,58,44,2,32,33,39,2370,134
10663,58,44,2,29,30,36,2040,136
10790,1206,2523,2,23,25,30,2210,159
10477,61,567,2,35,35,42,2420,157
10675,61,567,2,29,29,36,2320,142
10674,61,567,2,29,29,36,2340,154
748,61,567,2,32,33,39,2230,142
2488,61,567,2,29,31,36,2180,154
10588,61,567,2,32,34,39,2340,69
10476,61,567,2,35,36,42,2330,135
10792,58,2524,2,23,24,30,2240,136
10734,58,2524,2,26,28,33,2040,139
10733,58,2524,2,26,28,33,2240,30
10735,58,2524,1,26,27,33,2370,NA
10752,1204,1202,2,26,28,33,2190,119
10753,1204,1202,2,26,26,33,2130,141
2512,1204,1202,2,26,26,33,2030,130
10751,1204,1202,1,26,28,33,2560,NA
10475,58,2445,2,35,36,42,2380,120
10746,61,2509,2,26,28,33,2200,122
10745,61,59,1,26,27,33,2500,NA
753,61,59,2,26,28,33,2190,122
10804,61,59,1,23,25,30,2450,NA
140,61,59,2,26,28,33,2100,134
10732,58,2506,2,26,28,33,2050,148
10662,58,2506,1,29,31,36,2470,NA
10731,58,2506,2,26,28,33,1950,145
10744,61,2508,1,26,27,33,2740,NA
10791,58,756,1,23,25,30,2400,NA
1200,58,756,2,26,27,33,2060,130
10750,1204,2511,1,26,26,33,2380,NA
10718,48,2500,2,26,28,30,2070,33
10717,48,2500,2,26,28,30,2260,147
10719,48,2500,2,26,27,30,1940,127
10716,48,2500,2,26,28,30,2170,115
10576,48,2500,2,32,32,36,2250,162
10642,2497,2482,2,29,31,33,2160,120
752,569,568,1,26,28,30,2500,NA
2461,54,256,2,32,33,36,2230,113
2485,54,256,2,29,31,33,2120,133
10659,54,256,1,29,30,33,2330,NA
10658,54,256,2,29,30,33,2160,141
10660,54,256,2,29,29,33,2240,58
1174,54,256,2,38,38,42,2180,147
10657,54,256,2,29,30,33,2060,126
356,54,256,2,26,28,30,2080,118
10727,54,256,2,26,27,30,1960,116
2503,54,256,2,26,27,30,1910,116
460,54,256,2,26,27,30,1930,135
10726,54,256,1,26,27,30,2330,NA
2444,54,1192,2,35,35,39,2430,169
2484,54,1192,2,29,31,33,1980,147
10256,46,43,2,41,41,45,2560,124
1190,46,43,1,29,29,33,2610,NA
2459,46,43,2,32,32,36,2240,153
125,46,43,1,32,32,36,2610,NA
10566,46,43,1,32,34,36,2490,NA
10466,46,43,2,35,35,39,2480,129
10567,46,43,2,32,33,36,2200,130
10704,46,45,1,26,28,30,2350,NA
10564,46,45,2,32,34,36,2150,130
10463,46,45,1,35,37,39,2710,NA
10706,46,45,1,26,27,30,2210,NA
10464,46,45,2,35,37,39,2280,144
134,46,45,1,26,27,30,2330,NA
10565,46,45,2,32,32,36,2310,126
10465,46,45,2,35,35,39,2320,156
1173,46,45,2,38,39,42,2220,141
751,46,45,2,26,28,30,1890,93
242,46,45,2,38,40,42,2210,142
2495,46,45,2,26,27,30,2160,94
10639,46,45,2,29,31,33,2140,85
10359,46,45,1,38,38,42,2560,NA
243,46,45,2,38,38,42,2400,131
2458,46,45,2,32,34,36,2210,136
10705,46,45,1,26,27,30,2230,NA
10640,46,45,2,29,30,33,2120,70
10255,46,45,2,41,41,45,2430,129
1180,46,45,2,35,36,39,2240,162
115,46,45,2,35,37,39,2380,137
10575,48,1182,2,32,32,36,2140,105
10471,48,1182,2,35,37,39,2250,155
10574,48,1182,2,32,33,36,2170,99
10572,48,1182,2,32,34,36,2160,61
2460,48,1182,2,32,32,36,2090,141
10470,48,1182,2,35,37,39,2190,156
10361,48,1182,2,38,39,42,2260,147
10573,48,1182,2,32,33,36,2330,75
10360,48,1182,1,38,39,42,2770,NA
10362,48,1182,2,38,38,42,2370,62
10472,48,1182,2,35,36,39,2260,164
10721,50,49,2,26,28,30,2220,124
1183,50,49,2,32,34,36,2210,144
1191,50,49,1,29,30,33,2510,NA
132,50,49,2,29,31,33,2040,161
10473,50,49,2,35,36,39,2320,146
10577,50,49,1,32,34,36,2680,NA
10722,50,49,2,26,28,30,1990,143
10579,50,49,2,32,32,36,2210,107
10578,50,49,2,32,33,36,2340,159
117,54,53,2,35,37,39,2390,138
10365,54,53,2,38,40,42,2360,135
119,54,53,2,35,36,39,2400,148
10655,54,53,2,29,30,33,2170,142
244,54,53,2,38,38,42,2320,155
10656,54,53,2,29,29,33,2210,150
10725,54,53,2,26,27,30,2060,119
137,54,53,1,26,27,30,2540,NA
133,54,53,2,29,29,33,2180,153
2421,54,53,2,41,41,45,2470,152
118,54,53,1,35,37,39,2880,NA
1184,54,53,1,32,34,36,2880,NA
10474,54,53,2,35,35,39,2260,121
10582,54,53,2,32,32,36,2100,138
747,54,53,2,32,33,36,2200,125
10581,54,53,2,32,34,36,2100,134
1185,54,53,2,32,34,36,2210,129
254,54,53,1,29,31,33,2500,NA
2483,54,53,2,29,31,33,2000,128
10653,54,53,2,29,30,33,1940,148
10654,54,53,2,29,30,33,2220,88
10364,54,53,2,38,40,42,2340,118
135,48,47,2,26,27,30,1950,160
10715,48,47,1,26,27,30,1980,NA
10714,48,47,2,26,28,30,2020,139
10571,48,47,2,32,32,36,2010,150
10643,48,47,2,29,30,33,2060,171
10570,48,47,2,32,33,36,2330,140
10469,48,47,2,35,35,39,2100,144
10468,48,47,2,35,35,39,2220,138
10467,48,47,2,35,37,39,2110,141
116,48,47,2,35,37,39,2350,166
10644,48,47,2,29,29,33,2160,138
10703,46,2494,2,26,28,30,2030,139
10563,46,2494,2,32,32,36,2180,121
10720,50,2501,2,26,27,30,1930,118
2443,48,1197,2,35,37,39,2100,156
2499,48,1197,1,26,28,30,2550,NA
10645,52,459,1,29,31,33,2600,NA
10652,52,459,2,29,29,33,2320,99
566,52,459,2,29,31,33,2180,147
10649,52,459,2,29,29,33,2290,61
10647,52,459,2,29,30,33,2100,158
10651,52,459,2,29,29,33,2160,125
10646,52,459,2,29,31,33,2120,141
10723,52,459,1,26,27,30,2320,NA
10650,52,459,2,29,29,33,2180,145
10648,52,459,2,29,29,33,2210,146
10713,48,2498,2,26,27,30,2010,41
10712,48,2498,2,26,27,30,1950,134
10711,48,2498,1,26,28,30,2380,NA
10710,2497,2496,2,26,27,30,1890,116
10707,2497,2496,2,26,28,30,2200,96
10709,2497,2496,2,26,27,30,1860,101
10708,2497,2496,2,26,28,30,2220,112
10638,46,2480,2,29,29,33,2030,132
10637,46,2480,2,29,29,33,2140,137
10562,46,2480,2,32,33,36,2110,115
136,52,51,1,26,28,30,2580,NA
10363,52,51,1,38,38,42,2690,NA
10580,52,51,2,32,32,36,2290,114
10569,2497,2481,2,32,33,36,2280,125
10568,2497,2481,2,32,33,36,2300,133
10641,2497,2481,1,29,30,33,2430,NA
10258,54,2502,2,41,41,45,2440,142
10724,54,2502,2,26,27,30,2120,52
10257,48,2420,2,41,41,45,2350,120
2454,1189,1188,2,32,33,33,2370,114
10629,1189,1188,2,29,31,30,1930,138
2470,1189,1188,2,29,31,30,1970,124
10540,1189,1188,2,32,33,33,2270,85
10453,1189,1188,2,35,37,36,2300,149
10539,1189,1188,2,32,34,33,2170,117
10628,1189,1188,2,29,31,30,1980,103
10630,1189,1188,2,29,31,30,2080,118
10452,1189,1188,1,35,37,36,2620,NA
10358,42,2479,2,38,40,39,2190,117
10636,42,2479,2,29,31,30,1950,62
10627,1189,2469,1,29,31,30,2470,NA
10626,1189,2469,1,29,31,30,2290,NA
10250,39,38,2,41,41,42,2460,99
113,39,38,1,35,37,36,2740,NA
2456,39,38,2,32,32,33,2320,131
10162,39,38,2,44,44,45,2480,142
2417,39,38,2,41,41,42,2380,110
10544,39,38,2,32,34,33,2240,114
1181,39,38,2,32,34,33,2190,117
2474,39,38,2,29,31,30,2240,115
10545,39,38,2,32,33,33,2240,157
10454,39,38,2,35,37,36,2320,157
10249,39,38,2,41,43,42,2430,121
10248,37,130,2,41,41,42,2360,125
10451,37,130,1,35,35,36,3190,NA
241,37,130,1,38,39,39,2840,NA
10247,37,130,2,41,41,42,2290,112
10537,37,130,1,32,33,33,2940,NA
10450,37,130,2,35,35,36,2390,88
10449,37,130,2,35,37,36,2160,138
10339,37,130,1,38,40,39,2590,NA
10161,37,130,2,44,44,45,2470,98
10340,37,130,1,38,39,39,2650,NA
10341,37,130,1,38,38,39,2770,NA
745,37,130,1,32,34,33,2680,NA
10538,37,130,2,32,32,33,2140,123
10625,37,130,1,29,31,30,2520,NA
10624,37,130,2,29,31,30,2060,157
10623,37,130,2,29,31,30,1960,86
10448,37,130,2,35,37,36,2180,74
10558,42,2478,2,32,34,33,2190,114
10357,42,2478,2,38,38,39,2090,90
10462,42,2478,2,35,37,36,2400,96
10356,42,2478,2,38,38,39,2310,105
10461,42,2478,1,35,37,36,2610,NA
10561,42,2478,1,32,32,33,2460,NA
10559,42,2478,2,32,34,33,2040,114
10355,42,2478,2,38,39,39,2150,97
10635,42,2478,2,29,30,30,1920,105
10560,42,2478,1,32,33,33,2630,NA
10439,2453,2440,2,35,35,36,2440,108
10619,37,36,2,29,31,30,2040,118
10620,37,36,2,29,31,30,1860,102
10338,37,36,2,38,38,39,2200,49
10445,37,36,2,35,37,36,2410,83
10621,37,36,2,29,31,30,2120,152
2468,37,36,2,29,30,30,2020,141
129,37,36,1,29,31,30,2650,NA
10622,37,36,2,29,30,30,1900,97
10535,37,36,2,32,34,33,2330,117
10447,37,36,2,35,36,36,2230,134
10446,37,36,2,35,36,36,2170,74
10536,37,36,1,32,32,33,2720,NA
10633,40,2476,1,29,31,30,2540,NA
10457,40,34,2,35,37,36,2440,144
2434,40,34,2,38,40,39,2270,112
10551,40,34,2,32,34,33,2210,148
114,40,34,2,35,35,36,2370,133
10252,40,34,2,41,41,42,2590,80
10458,40,34,2,35,35,36,2390,156
10552,40,34,2,32,32,33,2090,61
10616,37,2467,2,29,31,30,2040,121
10243,37,2467,1,41,43,42,2920,NA
10245,37,2467,1,41,41,42,2940,NA
10246,37,2467,2,41,41,42,2390,117
10444,37,2467,2,35,35,36,2380,89
